EMP09,P15_POP,lon,lat
0,2268.01643116353,5.42415574680187,43.2509257557895
1439,2825.60813339914,5.42342034877454,43.2456511084315
929,2072.98599818403,5.44088400656532,43.2337022330123
268,189.354694573391,5.44687316125395,43.2285279060535
1429,2483.88544189668,5.39592997277133,43.2414596606003
1268,1563.22912810781,5.40085356071379,43.2296731581013
36,1406.25669596181,5.40065354858508,43.2197800963991
1898,1212.7517244874,5.39990213459917,43.2369169111701
305,2506.62108956047,5.4044804608276,43.2724774101177
62,1582.49261479294,5.41006578739102,43.2733565080657
417,2975.19539669178,5.40990441922191,43.2703878141445
139,1842.76211868397,5.39843624210154,43.2671483022337
519,2489.8452626984,5.39990320386528,43.2641042507645
240,2110.44733709377,5.40395572406821,43.2668985810575
587,2126.96697701847,5.40931900000823,43.2657319065467
323,2810.50348198041,5.40072578763005,43.2613558497895
5412,1101.81050734132,5.40929977797816,43.2607043948059
59,547.544005613962,5.44757290434655,43.2482245419627
0,0,5.48204854357078,43.2260329886505
211,2711.09819231301,5.40978048340067,43.2819134583711
609,2795.45357645888,5.40309193466355,43.2839079629126
323,3739.77789476678,5.40691011860924,43.2796921630232
4013,2792.78193790642,5.405574944638,43.278436525441
956,4413.51768621424,5.39661017639223,43.2830271589528
77,0,5.39471799294668,43.2809156163855
572,2579.10133845263,5.41528950854197,43.2767589005878
680,1625.26588124402,5.42115931748295,43.2819079184116
154,1650.06004208982,5.42851632637077,43.2828253354754
638,2421.86070830769,5.43462943984019,43.2820167786456
103,1952.48165991568,5.44094214873059,43.2831787326497
204,2285.75630187686,5.43985739565629,43.2799104942107
37,2069.93318029395,5.43869532601645,43.2764516371822
219,2409.94045269887,5.43045610122928,43.2780093111615
35,1947.9062921309,5.43078868767041,43.2739723934885
10,222.818571557644,5.44531561933281,43.2705494235491
63,2172.47815576979,5.41745254509188,43.273795348936
264,3042.64444197535,5.42151459953862,43.2692942983173
596,2254.41797718331,5.41518274422316,43.2706870936791
42,1931.0782134891,5.42758421934453,43.2692439249701
267,2042.91480353118,5.44226020120203,43.2630242436208
1713,3426.41344811634,5.42344245317878,43.2750899448859
481,1836.16654339797,5.41313662144554,43.2850473144837
154,3289.1694317388,5.40614121243459,43.2872787427618
12,116.963268570796,5.41717920266622,43.2888673851114
547,2004.38602990406,5.4953121802045,43.3048119743745
695,2485.56311892664,5.48411241175885,43.2840430815475
0,18.2079390475295,5.47718827484744,43.2663148647396
1049,4739.18968343964,5.51224821024584,43.3054145125048
146,1517.69639160871,5.52441069023346,43.3011635371274
125,2915.30323142702,5.49934408616831,43.2796817688891
0,12.1461473717664,5.5015761517885,43.2708936630443
98,2228.5884936075,5.42690760654936,43.2926671960104
35,2296.97062166396,5.4302644472041,43.2911449282969
69,1567.35704784689,5.43676611570067,43.2942993220892
32,2106.10376123054,5.4354967793727,43.2917014074373
106,2056.18668049766,5.42905264805977,43.2879600815999
1080,1816.65400474081,5.44151232365967,43.2886764070969
5,2042.04068461426,5.4407886787475,43.2938617708267
48,2020.42757059871,5.44650393822973,43.293148148758
36,1740.61994081186,5.44922110161329,43.2951233551624
236,2002.07073305101,5.46206255762214,43.2854337886269
382,1772.3266121032,5.46818372824788,43.286539916199
156,2651.68369153293,5.45446593514747,43.2967323806783
1383,3306.09426072537,5.46700333013928,43.2959252322432
2072,229.727967444754,5.45589606069277,43.2902307492435
1,28.998979854355,5.46408719401236,43.2734997829806
704,1908.70022649103,5.50939422730163,43.2925259463289
1891,352.216108074643,5.49506061495656,43.2879702695557
124,902.919494103052,5.51043088473781,43.3153004699137
170,1831.30507370669,5.45334731490212,43.2867334261105
20,2067.42931383911,5.45076591818135,43.2830211604921
125,2737.73311800744,5.44673694873413,43.2849710866218
4,768.259590166727,5.45114443610084,43.279066039197
36,1843.21809021128,5.45886986933532,43.2840513985773
1121,3239.17712667166,5.48338881919848,43.3057043685275
3775,103.698266679193,5.47868977403066,43.2922120371944
835,4341.17473682347,5.44763699583058,43.3043913705743
125,2552.40082763397,5.4524845387481,43.3011242599601
163,3079.991703777,5.43953387028076,43.2979750787583
287,3369.91128216171,5.43070595366623,43.3058376079613
674,4444.13176491203,5.4311460118448,43.3011539662752
1264,1639.41471275746,5.41215805520406,43.3117669598839
221,2411.08428532461,5.41825215608514,43.314274781078
291,2734.83070348552,5.42340014964761,43.3184300571327
89,2882.39209309886,5.43625498303357,43.3205398529568
118,2444.20260947434,5.43113870736545,43.3169934950109
457,1971.30498442644,5.42246032494381,43.3104160511434
772,2412.07060473139,5.41832255058066,43.3057444497726
610,1791.97230938577,5.41362253129134,43.3050538603833
203,2381.67788032581,5.41005903060548,43.3002430009897
63,1596.55562257622,5.41379845543773,43.2983349456575
132,1806.6821293281,5.42065288039613,43.3011999169363
2657,3468.53644030218,5.42229714677377,43.2952238865075
155,2443.31131884054,5.44381452690026,43.3181921087733
197,2523.26850782866,5.44962525140578,43.3146070375182
142,2404.7977605895,5.43325975122951,43.3113671071292
210,2421.4572839026,5.44078320557045,43.3109594525048
1425,3285.68961689329,5.46826662991036,43.3094771157874
315,2633.14082142053,5.45953199698313,43.3116657745652
405,2948.88771585075,5.44550154108253,43.3462680094962
2626,3289.58013121944,5.43873626241003,43.3500272350543
1315,3963.49386716768,5.44360509144964,43.3375270697464
795,2316.41032630695,5.44758223454258,43.3336276693174
204,3649.0850679671,5.40878653836924,43.3291355108818
631,3313.28202744281,5.41349257949387,43.3240301949787
651,2719.40083956777,5.41878288191218,43.3245538614168
110,1559.97949222635,5.41077402857061,43.325922616869
15,1151.70062303581,5.45432181367328,43.363559433581
123,1888.46750488817,5.42283356688663,43.3669705724634
354,2258.8801352242,5.43845630762002,43.3293099307232
86,3021.81564774234,5.45861799714003,43.3272342838934
321,1857.59889490049,5.45731098076533,43.322539440075
61,1938.99560527367,5.45146678362281,43.321320973841
238,3202.92814104854,5.44652962250448,43.3284989735001
201,3179.748825017,5.44088666169859,43.3233193836949
172,2264.31086652371,5.43944609719645,43.3742130695412
70,1576.60990691282,5.43460512645754,43.3334277644866
206,2061.03227003643,5.43038343107437,43.3343891151252
637,3273.68139687652,5.42547526849429,43.3323416126828
212,2917.79928851682,5.43122224375564,43.3269257865692
777,3698.53669438693,5.42704512853055,43.3245668913361
37,2168.85453941607,5.41182597495134,43.3319160157197
693,4094.98406485015,5.41220816509636,43.3350155736392
568,1829.02569058108,5.42077731302722,43.3326896007163
117,2423.56178678045,5.41769995790375,43.3364563339777
43,2299.15637730299,5.40427647875857,43.326531622276
841,2371.7702596704,5.39811205911103,43.3192505714859
446,2019.2186316642,5.40411004776913,43.3215366324477
7795,2556.91434359803,5.40540052985742,43.3179290760906
327,2310.79548064868,5.41175362147079,43.3178785736283
43,2977.08035904367,5.40786728846996,43.3242834978086
270,2044.38261023045,5.41531216938931,43.3451335259555
14,2556.2802325169,5.42472229668127,43.3390379504292
842,4201.75035556469,5.42525085202263,43.3472146498737
369,2949.70486498571,5.38255712654727,43.3319282911553
65,1713.39321050723,5.3847040355708,43.3388912158565
4878,606.711587311119,5.37485674446979,43.3350158778918
245,2495.59916474762,5.38605056087512,43.3255991924815
332,2165.89844207415,5.38194498250127,43.320678606565
418,2756.67927926534,5.38650604350592,43.3221105431808
86,2060.43245928632,5.38454205313356,43.3192894898138
526,1931.2292110783,5.38732786764813,43.317933158566
2604,2860.59531129177,5.38073746040656,43.3261970282595
1921,2050.30977137351,5.3730418222792,43.326928829222
552,2669.22069666239,5.37628353718249,43.3235416333593
32,2262.40296911257,5.40919190524114,43.3541153159714
220,3141.20042373961,5.4079702964168,43.3451771239993
73,1611.54065434377,5.4058756796902,43.3390461914577
131,3005.28236537489,5.40260053487146,43.3366988167556
0,0,5.40475733336095,43.3664375542494
59,1100.17023796023,5.40134237211723,43.3337529353375
1358,3289.51950233812,5.39739233832731,43.3263802166103
476,2969.60325637582,5.39996581862292,43.3321065070344
135,2551.1315012976,5.39586994529786,43.3316345963358
85,2408.18172104743,5.39116071939721,43.32876453112
235,1670.06465306858,5.38988144321783,43.325471399364
466,3025.593585105,5.39292956602258,43.319907059315
611,3360.72588955345,5.38443043941522,43.3492949642712
650,2357.68853339703,5.38074015539629,43.3419806979604
0,0,5.38782767223147,43.3593586607774
904,4530.09346574227,5.39511865734681,43.3443043316621
1072,638.027242960205,5.38835295677463,43.3354854703642
0,0,5.39701193958059,43.3573163681489
449,1808.95176702764,5.36538961954088,43.3509403913292
52,2186.20714964631,5.37543204502977,43.3514243889285
306,2368.44155589994,5.3719114634437,43.3580333969804
0,21.3863896833171,5.38479293270201,43.3668195643588
79,2207.83004117547,5.37138063988004,43.367364524177
36,1776.75019894723,5.36739785325807,43.3650997172507
459,2323.05283608887,5.36216193563708,43.3299446171095
1198,3468.85795374154,5.36095806014215,43.3342896077575
211,2274.14131448315,5.3566102952699,43.3346592803502
2739,182.414072788299,5.36550215890586,43.3350474175316
0,3807.1890288201,5.35057122289447,43.3467748328298
340,2617.4607808091,5.3490612294563,43.3392329815831
482,2338.57203742625,5.36805418590953,43.3242844409534
2512,961.62269649338,5.36563466243361,43.3235933533851
406,1757.23138390276,5.37172387313853,43.343875028312
216,2182.81092992294,5.37547523555287,43.3458631835508
457,1377.082261097,5.37051508189133,43.3498616115329
2407,303.071271793327,5.36844044463639,43.3412123712195
48,2808.66104993071,5.3733132378762,43.3855547468388
99,2821.67428409041,5.36700672627072,43.3869581036475
278,2976.79880648437,5.3685931796824,43.3802489182346
250,2974.07049930698,5.35673189241881,43.3822029679453
1096,479.59611895484,5.36039594410239,43.3807450590484
43,1664.57512677071,5.36359807099619,43.3694980185095
256,2349.65342497623,5.36873598103826,43.3741657967896
2054,2730.87790282158,5.35630338613469,43.371651708513
840,4505.29606584766,5.36199272026337,43.3465024756285
794,2963.28784289338,5.35740855899285,43.3408588925365
605,2356.59119512736,5.35650525374944,43.3491014170851
180,2573.10163780617,5.34755267868609,43.3690156927341
95,4355.03635360913,5.3417651381377,43.3671378908005
238,1916.97203491402,5.34202389420192,43.3729778516063
66,2456.18571396891,5.36045615654521,43.35608518181
1162,4027.54827275092,5.35476755989491,43.3615331701566
617,1808.47003017248,5.3187889021825,43.365508534535
229,1741.60893445825,5.31185885828685,43.3625066040051
568,1852.60382452821,5.31865358702966,43.3607161114909
900,346.20687366072,5.3210939704868,43.3598557499894
9,370.264702456242,5.31375049099785,43.373340362203
217,621.090926451731,5.29278735952096,43.3711189352585
1775,2951.91657896006,5.34167220222648,43.3554263364672
4398,1156.47120029449,5.34268556848082,43.351875028653
436,2136.59327862074,5.33093803706449,43.3570439220466
335,0,5.32468959216206,43.3537568890684
3498,3406.77365039708,5.33451447717279,43.3647450673273
0,4276,5.78495054908887,43.3790706696797
0,2067,5.73924368016635,43.3338927705449
0,1503,5.7885249726371,43.4647239561732
0,5000,5.74705967905692,43.4940888655075
0,42,5.75708401460507,43.3076394330131
0,1623,5.85100890720012,43.3822836685344
990,2219.13652372644,5.86263886896235,43.4523541901796
801,3503.66343744509,5.83456074314949,43.4452112153704
134,2888.05017152208,5.85780750865593,43.4395856965055
0,5392,5.71826010059835,43.377738407919
927,2195.30130662896,5.50427448951202,43.695427284668
807,2693.66494023139,5.50132146034523,43.69026499382
177,2502.24282539924,5.5166681191339,43.6883634723103
242,2505.61368540857,5.52357977890706,43.6923155373713
503,3109.36213184162,5.49231709496765,43.6987044349383
